TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,BranchID,Description
3008338,200104,200329,3,4189.18,6,Transaction 13129
3034528,201056,200081,1,823.23,44,Transaction 45550
3040765,201301,201120,4,4162.75,4,Transaction 29950
3025096,200746,201039,2,1616.97,17,Transaction 42069
3003907,200359,200710,4,3164.49,11,Transaction 33301
3035199,200335,200521,2,4214.59,44,Transaction 42286
3030250,200124,201392,3,4138.98,26,Transaction 16007
3021548,200218,200044,3,4429.08,38,Transaction 20824
3030502,201501,201139,1,1702.79,36,Transaction 48512
3039519,200919,201238,3,4659.87,41,Transaction 37114
3041290,201637,200406,4,4005.26,10,Transaction 11909
3001344,201579,200779,3,3019.1,34,Transaction 8582
3041869,200280,201359,3,1471.32,48,Transaction 16266
3038000,200345,200067,2,1620.68,43,Transaction 45314
3042094,200448,200488,3,670.03,26,Transaction 5342
3046473,200729,201322,1,1344.26,28,Transaction 36685
3045672,200529,200961,1,4800.04,9,Transaction 25063
3028187,200110,201425,1,603.46,19,Transaction 16849
3033247,201416,200276,1,9.4,30,Transaction 14813
3011447,201613,200832,2,568.6,46,Transaction 20035
3003898,201564,200873,1,1459.21,50,Transaction 34703
3041543,201045,200129,1,513.57,41,Transaction 31288
3045870,200775,200559,1,928.19,5,Transaction 46222
3035874,201443,201163,2,1327.12,17,Transaction 17665
3001728,201148,200334,2,4281.79,29,Transaction 25834
3020562,201218,200799,3,2318.71,36,Transaction 41190
3015136,201326,200008,3,3521.91,49,Transaction 3207
3020772,200559,201013,2,4587.91,49,Transaction 43054
3048253,201046,200927,3,4084.05,33,Transaction 25819
3015209,200821,201016,1,2609.22,43,Transaction 20642
3018056,200537,200716,2,2025.3,23,Transaction 9910
3035011,200515,201499,2,610.67,37,Transaction 19368
3023292,201076,200751,4,4407.37,27,Transaction 11333
3036572,200732,201642,2,3127.21,42,Transaction 47460
3046251,200434,201606,3,336.52,13,Transaction 6385
3012591,200792,200273,1,1266.93,11,Transaction 24326
3000898,200173,200652,3,3112.04,32,Transaction 42064
3041438,201219,200459,3,3569.53,48,Transaction 10141
3014530,200873,200631,1,2927.04,33,Transaction 19745
3045253,201444,201027,3,2575.4,38,Transaction 20584
3034057,200916,200847,2,3143.73,25,Transaction 16088
3030699,200065,201649,2,3261.91,30,Transaction 48809
3033878,201090,201071,2,997.23,49,Transaction 36065
3043355,201160,200818,2,469.02,5,Transaction 43334
3034894,200393,200648,2,4974.02,21,Transaction 5888
3003148,200876,200917,3,2213.2,45,Transaction 44195
3045579,200565,200402,1,22.7,11,Transaction 40174
3013881,201592,200307,1,3692.62,33,Transaction 25249
3040415,201199,200648,3,2879.04,47,Transaction 11087
3046052,201370,200931,3,480.61,50,Transaction 29923
3010820,201204,200002,1,4135.66,6,Transaction 18117
3032685,200388,200059,2,1276.38,20,Transaction 14107
3006341,200882,200766,1,935.26,24,Transaction 39934
3003496,201423,200606,2,3656.18,15,Transaction I972
3023648,200376,201344,2,1118.02,28,Transaction 192
3018850,200138,201566,2,4509,25,Transaction 1083
3006937,201189,201525,3,327.73,18,Transaction 18185
3031094,200091,201092,1,1705.99,1,Transaction 16580
3037527,200121,200527,2,3148.05,17,Transaction 27184
3017135,201142,200849,3,3151.23,42,Transaction 28652
3048990,201251,201621,1,4975.75,10,Transaction 1339
3027643,200570,200693,1,1113.32,2,Transaction 5250
3018461,200801,200705,4,2933.58,32,Transaction 49211
3022938,200706,200343,1,3187.65,20,Transaction 47518
3017949,201392,200599,1,3545.65,42,Transaction 23097
3002706,200381,200515,3,2661.71,31,Transaction 12143
3023516,201313,200549,2,4998.03,42,Transaction 23635
3008444,200083,200829,1,4865.63,31,Transaction 25A82
3012736,200972,200390,1,34.13,16,Transaction 10732
3042478,200823,201573,2,1191.16,7,Transaction 44973
3041387,201136,200151,2,4245.65,46,Transaction 20502
3015571,201406,200881,3,4633.97,21,Transaction 3429
3004530,200178,200526,3,1398.14,37,Transaction 13167
3024548,200453,200430,1,2427.59,30,Transaction 17438
3010388,200763,200168,1,2656.6,19,Transaction 29932
3014460,201477,200419,1,550.74,17,Transaction 265
3043984,201291,201075,3,3217.2,10,Transaction 31330
3018584,201402,200335,2,2675.46,27,Transaction 13751
3024367,200857,200817,3,3876.62,25,Transaction 39801
3004549,201385,200684,3,2015.81,35,Transaction 17474
3011409,201311,200492,1,926.2,10,Transaction 36709
3009916,200214,201220,2,2332.81,18,Transaction 10445
3005996,201451,200840,1,2991.12,9,Transaction 6740
3029154,200593,201001,2,3972.83,29,Transaction 42147
3001335,200472,201561,2,1069.44,29,Transaction 22376
3040774,201229,201061,4,787.78,4,Transaction 21795
3032894,200703,200672,3,355.4,18,Transaction 393
3018609,200575,200763,2,3406.37,8,Transaction 32785
3029568,201460,201303,3,400.89,8,Transaction 43049
3018661,200324,200186,1,451.69,6,Transaction 31092
3009940,200155,200885,4,262.93,23,Transaction 3612
3009053,201348,200368,1,2147.6,43,Transaction 20570
3026464,201246,201040,3,2121.33,30,Transaction 20962
3027530,201588,201407,3,963.88,30,Transaction 16504
3038899,201037,200133,2,2810.75,11,Transaction 23520
3005733,200226,201256,2,1387.05,45,Transaction 18457
3014396,200719,201400,2,2998.23,34,Transaction 11642
3031105,201076,200924,2,1794.46,36,Transaction 19879
3021190,200144,200186,3,4658.23,6,Transaction 18221
3030966,200874,201341,2,447.35,26,Transaction 18268
3008271,200119,200555,1,2968.21,28,Transaction 7693
3033356,201418,200258,3,2466.45,2,Transaction 38711
3047119,201393,201635,1,65.11,27,Transaction 48857
3035349,200908,201618,1,2766.93,14,Transaction 11656
3010009,201026,201141,1,146.76,33,Transaction 20353
3035324,201348,200283,1,1105.99,38,Transaction 13871
3002032,200976,200970,3,3977.63,12,Transaction 17980
3022771,200852,201182,1,1824.94,48,Transaction 29362
3049398,200106,200085,3,2434.15,48,Transaction 37431
3032363,201521,200290,2,1889.58,6,Transaction 20863
3007012,200430,201271,3,3621.21,38,Transaction 22607
3026515,200088,200096,3,3160.41,33,Transaction 21473
3028500,200945,201502,3,3062.58,42,Transaction 14697
3009470,201288,201077,3,4762.84,44,Transaction 4739
3043392,201294,201483,2,2646.74,8,Transaction 48581
3000694,201189,201004,3,1932.92,36,Transaction 33601
3048560,200712,201631,3,3198.42,6,Transaction 13877
3022067,201584,200111,2,2606.6,21,Transaction 43001
3010812,200913,200928,1,24.38,35,Transaction 29533
3027851,201337,200161,2,599.2,19,Transaction 13238
3009517,200797,201128,2,203.65,1,Transaction 10748
3002923,201081,200874,2,1353.22,42,Transaction 35310
3017561,200783,201313,3,4222.56,9,Transaction 17923
3002427,200098,200297,1,823.48,5,Transaction 18366
3016292,200826,201107,2,444.56,31,Transaction 9204
3047304,200754,200679,1,2357.6,18,Transaction 46489
3000776,200107,200678,3,1825.71,39,Transaction 17080
3046526,200289,201395,3,3545.04,9,Transaction 48588
3037645,201428,201305,2,1582.04,35,Transaction 25398
3021595,200763,200750,1,384.3,45,Transaction 5136
3048420,200391,200229,3,3180.57,39,Transaction 1280
3034792,200742,201543,1,3839.42,8,Transaction 20652
3009173,201321,200731,1,1381.21,50,Transaction 47382
3022415,201428,200672,1,4894,42,Transaction 18837
3009941,201384,200613,1,4019.19,23,Transaction 16779
3026437,200238,200389,1,743.9,50,Transaction 35003
3046329,200214,200135,3,3114.5,46,Transaction 48864
3014472,201211,201595,1,2384.63,39,Transaction 47091
3002689,201459,200684,2,1053.76,27,Transaction 27297
3003778,201148,201314,1,2382.54,45,Transaction 660
3011882,201290,200710,2,3810.08,25,Transaction 39587
3001914,201143,200449,3,2988.93,5,Transaction 46585
3015956,200976,200321,3,945.56,16,Transaction 23418
3015970,200178,201441,3,3265.62,41,Transaction 5946
3022194,200237,201398,4,1658.14,24,Transaction 27154
3015423,200575,200787,1,2147.96,26,Transaction 24856
3004096,201591,201613,4,400.8,46,Transaction 4056
3026069,201432,201050,1,4052.75,39,Transaction 2939
3011132,200311,200960,3,3370.87,26,Transaction 15356
3010421,201071,201191,1,2665.61,40,Transaction 6061
3044830,200099,200158,3,2754.13,20,Transaction 22296
3048184,200899,201530,2,2380.69,9,Transaction 35414
3008274,200288,200120,3,54.69,31,Transaction 9278
3026653,201072,200799,4,445.93,6,Transaction 49365
3026192,201081,200769,2,1623.36,50,Transaction 23948
3022341,201552,200297,2,2486.59,28,Transaction 6522
3005729,200102,201453,3,4118.86,47,Transaction 16179
3013883,201217,200387,2,2743.86,9,Transaction 6829
3014309,201261,201068,2,2600.87,36,Transaction 17356
3028111,201397,200767,1,1107.4,17,Transaction 40513
3013642,201051,201645,2,2748.14,32,Transaction 48133
3029874,201592,200387,2,4250.55,37,Transaction 2243
3021967,200004,201040,2,3471.93,48,Transaction 18567
3041402,200122,200006,3,4105.67,22,Transaction 31655
3021503,200786,201336,1,3854.05,36,Transaction 22487
3017673,200689,201537,1,3281.2,49,Transaction 40883
3009570,200809,200603,3,522.92,19,Transaction 48518
3016718,201119,200627,3,3508.41,39,Transaction 21132
3024442,200751,201424,3,4276.69,49,Transaction 39738
3006505,201456,200309,3,4309.73,1,Transaction 27183
3036823,200289,201047,1,2697.37,14,Transaction 1656
3015798,200902,201144,3,4740.03,8,Transaction 41498
3008121,200510,200515,3,4865.83,27,Transaction 35837
3025188,201185,201147,3,4898.52,36,Transaction 11644
3029863,200512,201312,2,982.88,35,Transaction 9536
3020217,201082,200957,3,4918.22,48,Transaction 10315
3008989,200539,200308,2,4124.82,1,Transaction 44471
3007250,201133,201649,1,3892.88,32,Transaction 7883
3017894,200225,200459,1,173.22,25,Transaction 1714
3017652,200991,201102,2,2716.98,22,Transaction 16120
3036607,200472,200724,1,943.7,27,Transaction 6294
3011152,201480,200135,3,664.15,33,Transaction 35681
3015379,200777,201021,1,4374.5,6,Transaction 43823
3030509,201011,200911,2,4304.75,32,Transaction 34961
3046101,201260,200806,2,931.03,25,Transaction 16569
3017417,201160,200567,1,3633.9,46,Transaction 26406
3041329,201220,200272,2,4561.95,1,Transaction 34902
3045108,200820,200759,4,780.26,1,Transaction 26665
3026638,201375,201396,4,1788.45,10,Transaction 29920
3016844,201209,200399,3,2799.12,29,Transaction 47067
3000865,200654,201448,1,3974.79,1,Transaction 20101
3000970,201041,201579,1,2411.94,7,Transaction 47277
3027740,200408,201190,1,3369.52,42,Transaction 24613
3037891,200118,201446,3,1519.84,12,Transaction 13953
3032609,200868,200407,2,3525.14,48,Transaction 1140
3028347,200240,200388,2,2607.47,16,Transaction 46847
3048674,201438,200777,3,1325.44,36,Transaction 49232
3005355,200895,200047,2,3559.12,46,Transaction 47857
3008257,200459,201348,4,538.56,30,Transaction 44148
3042340,201519,200281,3,2171.21,9,Transaction 45511
3025017,201331,200144,2,380.84,42,Transaction 5279
3041838,200630,201495,3,1944.81,45,Transaction 4172
3011913,200832,201149,3,2971.04,10,Transaction 11677
3040422,200212,201417,2,2601.62,45,Transaction 36577
3017277,201612,200959,3,561.37,48,Transaction 15355
3005716,201201,200260,2,1075.38,48,Transaction 30715
3002807,200289,200416,1,4269.74,27,Transaction 35291
3031578,200547,200282,3,4105.74,22,Transaction 37732
3006303,200444,200521,4,1957.56,26,Transaction 35817
3037261,201519,200425,1,846.69,33,Transaction 8016
3024358,200123,201357,2,3986.16,40,Transaction 18640
3041682,201508,201530,2,470.34,41,Transaction 171
3023495,201623,200298,1,145.03,39,Transaction 42267
3007482,200311,201117,1,2761.93,3,Transaction 48250
3008672,200023,201432,1,3022.91,42,Transaction 49460
3027790,200359,201118,2,1389.38,40,Transaction 11806
3022661,200484,200795,3,4243.83,26,Transaction 17419
3003704,201369,200194,3,1314.57,11,Transaction 24651
3047278,200177,200068,3,194.94,5,Transaction 9340
3037407,201188,201208,2,2175.75,37,Transaction 11430
3024451,200500,201362,1,392.24,7,Transaction 18831
3002739,200818,200960,3,2102.26,8,Transaction 20932
3039063,200020,200165,3,200.38,43,Transaction 40514
3028052,201384,201250,2,4878.35,50,Transaction 47880
3024648,201173,200656,1,4295.1,38,Transaction 1054
3010626,200833,200535,1,2668.2,12,Transaction 8008
3014781,201125,200776,2,4981.75,7,Transaction 25625
3020324,201257,200790,3,4586.77,46,Transaction 17357
3006702,200421,200476,3,3519.48,5,Transaction 21840
3006090,200454,200546,2,3872.92,11,Transaction 24488
3048469,200313,200918,3,2169.1,25,Transaction 36969
3006292,201104,200716,4,4987.1,5,Transaction 45923
3003120,200149,201451,3,4278.58,14,Transaction 25417
3035127,200428,200635,1,667.01,12,Transaction 5211
3035602,200559,200577,4,2203.35,28,Transaction 20509
3024169,201029,200220,3,3039.19,42,Transaction 5496
3029940,201223,201223,3,3636.82,19,Transaction 2448
3031802,201161,200921,2,4966.97,49,Transaction 23481
3049152,200159,201389,3,1623.13,38,Transaction 24294
3009835,201572,201619,4,2705.34,21,Transaction 48403
3031125,200249,200512,2,3218.17,5,Transaction 11770
3034521,200210,201523,1,4198.39,11,Transaction 27664
3010793,200609,201460,1,4428.14,50,Transaction 2214
3022933,200613,201648,1,2656.72,13,Transaction 14512
3013378,200243,200572,2,1421.64,26,Transaction 44032
3044433,201380,200019,3,4400.86,49,Transaction 22314
3017751,200853,201458,1,3784.2,27,Transaction 45047
3007718,200280,201286,2,4106.75,33,Transaction 43977
3012886,200939,200118,1,4612.41,5,Transaction 35777
3036559,200999,200978,2,3071.8,36,Transaction 27669
3031571,200642,200550,4,2415.76,10,Transaction 4229
3033412,201533,200376,1,413.8,32,Transaction 7321
3030637,200999,201384,3,2229.26,6,Transaction 18311
3040284,201421,200721,2,2575.12,23,Transaction 15160
3042316,201028,201167,1,384.26,48,Transaction 3472
3017707,200809,201009,1,4748.11,28,Transaction 40191
3025877,200702,200397,1,4358.54,5,Transaction 15248
3035726,201460,200010,4,478.61,34,Transaction 310
3014127,200677,200261,1,3065.86,4,Transaction 48675
3029319,200112,200565,2,2089.61,47,Transaction 37524
3007072,200463,200061,1,4154.08,24,Transaction 30334
3025322,200410,200981,2,4918.59,41,Transaction 42684
3043645,200554,200126,4,1133.63,1,Transaction 12820
3029222,201556,201352,2,4992.9,34,Transaction 14488
3045624,200441,201080,1,4501.42,27,Transaction 25504
3042779,200771,200851,1,1876.3,32,Transaction 39719
3010777,201240,201209,2,495.69,41,Transaction 4539
3000206,201166,201548,3,1160.17,39,Transaction 45121
3028211,200036,200797,3,2431.95,40,Transaction 25571
3041285,200339,200835,1,4007.03,24,Transaction 31093
3030384,201452,201048,3,2821.5,46,Transaction 20136
3000189,200873,200860,3,4927.83,11,Transaction 17346
3011983,200089,200387,2,3366.2,46,Transaction 8338
3025928,200482,201299,3,1839.13,45,Transaction 43855
3008577,200422,200154,2,2699.94,48,Transaction 34528
3045969,201352,200509,2,1376.08,43,Transaction 40765
3017289,200497,200829,1,650.05,7,Transaction 25096
3034074,200473,200598,4,419.72,16,Transaction 3907
3014226,201247,200369,2,2797.19,24,Transaction 35199
3000404,201574,200588,2,2400.43,26,Transaction 30250
3009764,200870,200063,1,2498.42,28,Transaction 21548
3002989,201646,201423,4,3243.92,24,Transaction 30502
3040943,200128,200204,2,7.47,25,Transaction 39519
3002936,200785,200218,3,4674.27,50,Transaction 41290
3002697,200538,201125,1,4307.04,40,Transaction 1344
3000870,200182,200863,2,3866.43,40,Transaction 41869
3004344,200828,201065,1,1612.2,44,Transaction38000
3012373,201413,201428,2,718.2,39,Transaction 42094
3037331,200884,200132,4,3858.31,35,Transaction 46473
3009557,201141,200358,4,3400.16,27,Transaction 45672
3022560,200173,200549,3,4870.73,13,Transaction 28187
3048115,200018,201500,3,3529.87,35,Transaction 33247
3033300,201437,200439,2,2571.79,29,Transaction 11447
3029193,201609,201577,3,3679.27,16,Transaction 3898
3009819,200769,201350,3,3201.01,25,Transaction 41543
3030437,200686,200366,2,3471.3,6,Transaction 45870
3028436,201254,201071,3,1353.85,13,Transaction 35874
3041675,200329,200511,1,4810.16,11,Transaction 1728
3013606,201610,200433,2,4175.5,11,Transaction 20562
3009435,200368,200246,3,614.44,8,Transaction 15136
3037122,200025,201177,1,2215.82,11,Transaction 20772
3023561,200620,200960,1,2769.28,12,Transaction 48253
3049489,201088,201031,1,2810.51,15,Transaction 15209
3030342,200773,201107,2,2400.3,14,Transaction 18056
3027341,200135,201350,1,1708.97,28,Transaction 35011
3008103,200332,200898,1,3193.42,46,Transaction 23292
3017921,201537,200144,1,1667.09,40,Transaction 36572
3006128,200613,200220,1,4158.28,3,Transaction 46251
3019862,200785,200314,3,2675.31,46,Transaction 12591
3039777,201308,200716,1,4721.5,34,Transaction 898
3048646,201404,201001,4,4340.74,32,Transaction 41438
3032495,201290,201239,2,4578.18,4,Transaction 14530
3007319,200940,200589,2,117.59,5,Transaction 45253
3003035,200895,200559,2,3826.66,6,Transaction 34057
3045917,200049,201493,3,4099.81,10,Transaction 30699
3021000,201262,200517,4,3777.24,17,Transaction 33878
3011471,201472,200523,2,419.75,12,Transaction 43355
3036445,201110,200407,1,3427.89,25,Transaction 34894
3011781,201190,201428,2,4493.12,20,Transaction 3148
3023651,200761,200233,2,4038.8,32,Transaction 45579
3010150,200873,200891,3,564.13,3,Transaction 13881
3029913,201112,201185,3,3029.48,37,Transaction 40415
3036340,201060,200446,1,2000.5,27,Transaction 46052
3007101,201628,200682,3,3642.6,4,Transaction 10820
3022698,200181,200995,3,408.47,10,Transaction 32685
3016599,200246,200373,3,1269.83,22,Transaction 6341
3020501,201166,200846,1,1627.56,26,Transaction 3496
3003576,200959,200912,1,4027.64,24,Transaction 23648
3019513,200428,201402,2,1347.67,6,Transaction 18850
3016540,200622,200801,1,4525.68,45,Transaction 6937
3004236,201600,200320,1,1362.66,20,Transaction 31094
3007230,201058,201326,2,2539.48,30,Transaction 12467
3019910,200050,201448,4,2563.86,49,Transaction 37527
3017456,200724,200517,2,3536.13,24,Transaction 17135
3012085,200612,200619,2,2152.84,36,Transaction 48990
3027950,201595,201466,1,2819.63,31,Transaction 27643
3005825,201080,200062,2,2048.72,25,Transaction 18461
3003618,201356,200260,3,3023.4,16,Transaction 22938
3047093,201103,200258,2,3392.4,18,Transaction 17949
3026254,200524,201303,3,1925.8,18,Transaction 2706
3039392,200474,201496,4,2319.59,26,Transaction 23516
3019072,200275,200855,3,3368.92,39,Transaction 8444
3046404,200865,200204,1,2515.95,18,Transaction 12736
3033395,200731,200251,1,4472.4,41,Transaction 42478
3045278,201283,200872,2,3948.02,33,Transaction 41387
3005509,200198,200607,3,963.12,18,Transaction 15571
3034593,200112,201406,2,3346.93,33,Transaction 4530
3042475,201455,200541,4,2464.96,32,Transaction 2448
3040574,200253,200621,3,256.07,16,Transaction 10388
3041958,201622,201386,2,4627.18,14,Transaction 14460
3034163,200126,201489,3,1799.4,37,Transaction 43984
3000335,201156,200912,2,3540.55,3,Transaction 18584
3016306,200848,200554,2,2766.55,50,Transaction 24367
3024686,201067,200517,2,998.03,35,Transaction 4549
3002537,200113,200419,1,1978.59,15,Transaction 11409
3013045,201245,201398,3,1580.6,41,Transaction 9916
3041082,200616,200204,1,523.29,2,Transaction 5996
3027436,201410,200852,3,3261.15,49,Transaction 29154
3035048,200345,201323,2,514.75,33,Transaction 1335
3037528,201406,200408,4,3935.57,47,Transaction 40774
3009136,200389,201559,2,1485.93,42,Transaction 32894
3004111,200637,200488,3,3827.59,26,Transaction 18609
3018406,200201,200088,1,4849.99,19,Transaction 29568
3040486,200754,201610,1,2581.29,31,Transaction 18661
3005326,201486,200480,3,2097.99,21,Transaction 9940
3032748,201318,200226,1,2510,3,Transaction 9053
3037176,201340,200827,2,4711.61,13,Transaction 26464
3018218,200958,200770,2,4403.98,33,Transaction 27530
3035175,201271,200771,3,4060.57,22,Transaction 38899
3046662,200837,201375,1,509.37,24,Transaction 5733
3006802,201187,200535,2,3724.68,40,Transaction 14396
3042249,200534,200186,1,4071.2,32,Transaction 31105
3010235,200948,200085,2,3949.1,33,Transaction 21190
3010134,201077,200979,3,2539.34,26,Transaction 24070
3031706,200257,200529,3,4156.44,46,Transaction 30966
3013786,201627,201484,1,1001.92,6,Traniaction 8271
3043849,200792,200831,1,1819.04,3,Transaction 33356
3012453,200078,201412,1,3469.04,12,Transaction 47119
3023089,201020,200573,1,2897.18,20,Transaction 35349
3007446,200825,200196,2,3439.62,26,Transaction 10009
3042513,200826,200666,2,2511.24,38,Transaction 35324
3012939,201226,200757,2,4222.91,29,Transaction 2032
3035429,200717,201519,2,1500.62,18,Transaction 22771
3014115,200237,200761,4,2350.11,28,Transaction 49398
3030413,201121,200708,2,3632.61,50,Transaction 32363
3006146,201393,200263,3,2517,37,Transaction 7012
3046684,201315,201551,3,4483.76,6,Transaction 26515
3020859,201058,200050,2,1830.89,8,Transaction 28500
3013893,200528,200796,2,2984.7,27,Transaction 9470
3012018,200610,201055,2,379.39,2,Transaction 43392
3012542,201135,200171,2,1835.85,42,Transaction 694
3048758,201559,201178,2,488.07,31,Transaction 48560
3020576,200950,200384,1,3960.51,19,Transaction 22067
3019664,200502,200072,2,2058.47,18,Transaction 10812
3031420,200192,201491,3,4143.53,27,Transaction 27851
3022988,200349,201465,4,4541.41,36,Transaction 9517
3042571,200743,200983,1,4641.74,21,Transaction 2923
3008202,200553,200763,2,2695.27,42,Transaction 17561
3029761,201456,201298,2,2733.18,37,Transaction 2427
3044985,201563,200516,2,2343.37,49,Transaction 19829
3031865,200307,200813,3,2949.2,34,Transaction 16292
3026814,200553,200326,3,4660.88,4,Transaction 47304
3031111,200534,200392,3,4523.06,21,Transaction 776
3031069,201549,200727,3,4983.68,38,Transaction 46526
3021411,200113,200302,3,1768.7,24,Transaction 37645
3044039,201065,200608,2,2279.46,25,Transaction 21595
3016393,200983,201111,4,882.24,19,Transaction 48420
3019326,200349,200428,2,4243.16,20,Transaction 34792
3001352,200702,200252,3,828.46,9,Transaction 9173
3009593,200349,201505,3,3417.04,5,Transaction 22415
3042604,200534,201263,4,684.14,8,Transaction 9941
3020614,201091,201331,3,1189.43,42,Transaction 39613
3030653,201364,200476,2,1571.45,17,Transaction 26437
3024782,200128,201016,3,666.91,19,Transaction 46329
3032558,200750,200041,1,4793.55,38,Transaction 14472
3005188,200292,200774,3,787.67,32,Transaction 2689
3014644,200608,200415,2,1149.16,15,Transaction 3778
3009735,200332,200648,3,2021.15,27,Transaction 11882
3006277,201114,200391,3,3692.09,44,Transaction 1914
3034890,201208,201498,3,4386.02,50,Transaction 15956
3000729,200063,201616,2,2572.55,49,Transaction 15970
3001594,200670,200036,1,254.25,27,Transaction 22194
3024165,201358,200607,3,4232.77,15,Transaction 15423
3010199,200648,201145,1,3059.35,47,Transaction 4096
3028805,200459,200126,2,3012.1,31,Transaction 26069
3023395,200613,201358,3,1643.06,9,Transaction 11132
3004380,200021,201329,2,1645.03,6,Transaction 10421
3045916,200883,200954,1,4690.1,36,Transaction 44830
3010311,200925,200099,3,3244.74,49,Transaction 48184
3041956,200485,200804,1,1460.52,1,Transaction 8274
3010419,200370,201569,3,4089.19,24,Transaction 26653
3036284,201271,201534,1,4970.44,41,Transaction 26192
3006100,200516,201415,1,476.26,33,Transaction 22341
3022197,200203,201498,3,3831.9,45,Transaction 5729
3006258,200378,200770,3,2702.44,25,Transaction 13883
3038286,201355,201180,4,2756.44,35,Transaction 14309
3024744,200072,200285,3,3330.5,37,Transaction 20193
3048106,201082,200221,3,1752.14,48,Transaction 28111
3042961,200089,201529,2,4557.29,11,Transaction 13642
3044415,200155,200518,4,1661.33,50,Transaction 29874
3042911,200484,201302,3,3278.63,36,Transaction 21967
3005151,200131,201073,3,3923.62,16,Transaction 41402
3016293,201071,201555,2,2382.55,14,TransactQon 21503
3045882,201453,201224,3,899.48,46,Transaction 17673
3033513,200504,200874,1,3988.9,28,Transaction 9570
3016588,200247,200387,1,4302.14,49,Transaction 16718
3040059,200940,200478,1,735.92,24,Transaction 24442
3014426,200000,200133,1,3970.83,50,Transaction 6505
3036528,200486,200858,2,4815.01,33,Transaction 36823
3011029,200602,200596,3,2125.35,48,Transaction 15798
3023074,200065,201589,3,1842.55,25,Transaction 8121
3029792,200695,200406,2,1582.41,37,Transaction 25188
3025889,201158,200112,1,2616.69,19,Transaction 29863
3042305,200495,200514,3,1154.94,32,Transaction 20217
3008311,200311,201328,3,1733.99,50,Transaction 8989
3049386,200752,201430,4,2903.77,12,Transaction 7250
3031293,200607,201577,3,4959.72,32,Transaction 17894
3049246,201153,200396,2,3881.55,36,Transaction 17652
3031558,200468,201483,2,1006.72,43,Transaction 36607
3025048,200484,200685,3,2593,42,Transaction 11152
3032770,200156,200005,1,1440.42,48,Transaction 15379
3012991,201593,201227,3,458.26,45,Transaction 30509
3004106,201638,200396,1,1137.64,47,Transaction 46101
3027431,200911,201433,1,3654.65,1,Transaction 17417
3035979,201257,201512,1,378.6,15,Transaction 41329
3005004,201353,200286,3,2366.32,2,Transaction 45108
3017164,200417,200950,1,304.72,48,Transaction 26638
3024430,200001,200977,3,172.45,42,Transaction 16844
3042105,200333,200363,3,4344.24,13,Transaction 865
3025146,201383,200735,2,1251.1,24,Transaction 970
3038787,201573,200642,3,2826.73,32,Transaction 27740
3017305,200894,200059,3,58.41,2,Transaction 37891
3026609,201162,201169,1,4953.4,27,Transaction 32609
3014195,201624,200828,2,1870.93,38,Transaction 28347
3016137,201086,201153,1,263.57,46,Transaction 48674
3025428,201588,200938,3,3756.9,46,Transaction 5355
3039570,200393,200869,2,142.1,37,Transaction 8257
3009326,200371,201633,2,1453.45,46,Transaction 42340
3004973,200973,200219,1,206.95,29,Transaction 25017
3025695,200264,200275,3,3863.54,40,Transaction 41838
3026263,200445,200896,2,4222.73,30,Transaction 11913
3025205,201563,200367,2,3127.81,21,Transaction 40422
3013609,201143,201398,2,707.59,50,Transaction 17277
3034075,201119,200526,1,2635.9,3,Transaction 5716
3031206,201336,200008,3,1010.66,11,Transaction 2807
3037006,200220,201019,2,529.1,6,Transaction 31578
3032757,200970,200268,3,4450.95,10,Transaction 6303
3017988,201397,200536,1,796.71,46,Transaction 37261
3018961,200316,200856,2,980.57,24,Transaction 24358
3031676,201089,201021,1,2558.02,20,Transaction 41682
3004905,201483,201455,2,1316.52,49,Transaction 23495
3004848,200066,200600,2,1384.34,24,Transaction 7482
3044467,200397,200333,4,2538.81,10,Transaction 8672
3014440,200829,201587,2,4109.94,41,Transaction 27790
3019324,201477,201462,3,4110.16,35,Transaction 22661
3016025,201321,200306,2,4926.64,33,Transaction 3704
3003679,201630,200496,3,3485.69,19,Transaction 47278
3002866,200475,200623,4,2555.18,27,Transaction 37407
3048592,200826,200454,3,3982.21,9,Transaction 24451
3034388,201184,200511,1,1650.45,29,Transaction 2739
3027568,200989,200580,2,1457.51,12,Transaction 39063
3036236,200028,200962,4,2225.44,49,Transaction 28052
3006145,200305,200577,1,976.11,16,Transaction 24648
3028194,201627,200230,1,2564.64,24,Transaction 10626
3015593,200034,200260,3,1856.18,6,Transaction 14781
3014235,201630,200024,2,331.56,24,Transaction 20324
3029985,200402,201429,3,3325.64,33,Transaction 6702
3044987,200416,200899,2,451.98,45,Transaction 6090
3033987,201036,201423,4,899.14,13,Transaction 44645
3029499,200414,200375,3,4692.9,24,Transaction 48469
3020282,201631,200424,1,1203.02,41,Transaction 6292
3049072,201613,201504,1,4487.04,33,Transaction 3120
3016409,200061,200663,2,4492.32,26,Transaction 35127
3027389,200122,200592,3,2181.49,3,Transaction 35602
3041566,201019,200666,3,131.43,41,Transaction 24169
3016950,200139,200131,2,2513.59,16,Transaction 29940
3029221,200150,200867,3,1308.34,9,Transaction 31802
3041477,201479,200994,1,26.28,21,Transaction 49152
3026964,200385,201142,4,2270.84,16,Transaction 9835
3013383,201562,201546,1,4952.29,45,Transaction 31125
3014602,200732,200280,2,2579.57,38,Transaction 34521
